"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at","current_month_file"
"02422","개봉로점","서울특별시 구로구 개봉로 56","","","37.4906772205495","126.856345223758","2100-12-31","2100-12-31","04:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2100/12"
"02432","남양주금곡점","경기도 남양주시 사릉로34번길 24","","","37.6361802038181","127.211069984833","2016-12-01","","07:00","23:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02433","춘천신북점","강원특별자치도 춘천시 신북읍 신북로 30-4","","","37.9279128427345","127.751848017846","2016-12-05","","07:00","23:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02439","동대구환승센터1호점","대구광역시 동구 동부로 149(신천동)","동대구역 복합환승센터 1층 2호","","35.8779406718693","128.629190024219","2016-12-10","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02440","동대구환승센터2호점","대구광역시 동구 동부로 149(신천동)","동대구역 복합환승센터 3층 6호","","35.8779406718693","128.629190024219","2016-12-12","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02445","청주아이웰점","충청북도 청주시 청원구 주성로 273(주성동)","","","36.6706118687516","127.496708540516","2016-12-05","","07:00","23:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02449","동대구환승센터3호점","대구광역시 동구 동부로 149(신천동)","동대구역 복합환승센터 4층 11호","","35.8779406718693","128.629190024219","2016-12-12","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02451","전농사거리점","서울특별시 동대문구 사가정로 122(전농동)","전농동하우스토리 103호","","37.5772114550055","127.058517800585","2016-12-14","","08:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02473","안산와동공원로점","경기도 안산시 단원구 와동공원로1안길 7-4","","","37.3386662139753","126.818328264602","2016-12-22","","07:00","01:00",0,1,1,1,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2016/12"
"02517","성남신흥점","경기도 성남시 수정구 수정로154번길 7-2","","","37.4419242939419","127.137568343931","2016-12-30","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2016/12"
"02546","천안목천IC점","충청남도 천안시 동남구 목천읍 충절로 1107","","","36.7708309820769","127.230596818516","2017-01-11","","06:00","23:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/01"
"02553","검암으뜸점","인천광역시 서구 승학로 551","","","37.5666816945656","126.68060690761","2100-12-31","2100-12-31","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2100/12"
"02561","예술의전당점","서울특별시 서초구  남부순환로 2406 (서초동 예술의전당)","비타민스테이션 내 편의점","","37.4802401962069","127.014215239186","2017-01-23","","08:00","21:30",0,1,0,1,0,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/01"
"02597","인천어시장점","인천광역시 중구  연안부두로21번길 37 (항동7가)","","","37.4544412955042","126.607353117924","2017-01-24","","05:00","21:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/01"
"02600","충남부여점","충청남도 부여군 부여읍 성왕로 244","","","36.2830979263741","126.91424242553","2017-01-20","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/01"
"02630","옥포베르힐점","대구광역시 달성군 옥포읍 돌미로 70(옥포 대성베르힐 4단지)","","","35.7794534249561","128.441373306996","2017-02-10","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02633","성동연무장점","서울특별시 성동구  연무장길 58-1 (성수동2가)","","","37.5422282613239","127.055740820907","2017-02-06","","00:00","00:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02648","에스포항병원점","경상북도 포항시 남구 희망대로 352(이동)","","","36.0348244802874","129.331402298585","2017-02-10","","00:00","00:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02651","광주유정점","광주광역시 동구  경양로 211 (계림동)","","","35.159163087315","126.914704867946","2017-02-27","","07:00","23:00",0,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02653","계양세종병원점","인천광역시 계양구 계양문화로 20(작전동)","Mediplex 세종병원 1층 편의점","","37.5325393643882","126.736853119942","2017-02-18","","06:00","23:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02662","화곡점","서울특별시 강서구 가로공원로 238(화곡동, 길성이엔이)","","","37.5382063642938","126.842199400944","2017-02-16","","06:00","00:00",1,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02677","오남신우빅점","경기도 남양주시 오남읍 진건오남로512번길 23","1층","","37.6781030415434","127.211453276795","2017-02-28","","08:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02681","괴정동주대점","부산광역시 사하구 사리로 71","상가 101호","","35.1063544112003","128.998534003278","2017-02-24","","06:00","23:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02701","사상모라점","부산광역시 사상구 사상로489번길 41(모라동)","","","35.188765893536","128.985685439692","2017-02-28","","06:00","00:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02705","서산부영점","충청남도 서산시 부춘1로 19(읍내동, 부영아파트)","아파트상가","","36.7843701214888","126.444297127071","2017-02-28","","07:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02715","서창1지구점","인천광역시 남동구 매소홀로 1123(서창동)","1층","","37.4385696437838","126.747662059929","2017-02-28","","06:00","02:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/02"
"02725","광주삼리점","경기도 광주시 곤지암읍 경충대로 732-6","","","37.3542178681174","127.32947430654","2017-03-12","","06:00","00:00",1,0,0,0,0,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29","2017/03"
"02734","창원팔용벽산점","경상남도 창원시 의창구 반계로 110","","","35.2547061407493","128.617297396425","2017-03-18","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/03"
"02792","소사은성로점","경기도 부천시 은성로29번길 23","","","37.4762237412997","126.79390928529","2017-03-31","","07:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/03"
"02799","공릉타운점","서울특별시 노원구 공릉로 191-10(공릉동)","","","37.6267151083349","127.078400754382","2017-03-31","","07:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/03"
"02810","백운현대점","광주광역시 남구  대남대로 234-6 (백운동)","진도회관 1층","","35.1347878119752","126.900475471597","2017-03-31","","00:00","00:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/03"
"02817","신월스타점","서울특별시 양천구 곰달래로5길 64-1(신월동)","","","37.5350493289133","126.831740380619","2017-04-05","","06:00","03:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02826","청정인성수련원점","전북특별자치도 완주군 구이면 장미로 31","","","35.6859533885909","127.100063716553","2017-03-31","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/03"
"02832","수원영화용희점","경기도 수원시 장안구 팔달로 291","1층","","37.2907945741479","127.016322032857","2017-04-15","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2017/04"
"02842","검단어울림점","인천광역시 서구 봉화로 18","드림파크어울림 1단지 상가","","37.5956590596958","126.639263982794","2017-04-15","","07:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02846","춘천강북점","강원특별자치도 춘천시 충열로 16번길 15","","","37.8993098327395","127.729112773342","2017-04-15","","07:00","01:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02864","일산대화마을점","경기도 고양시 일산서구 대화2로 137","","","37.6731243211164","126.736178247722","2017-04-18","","07:00","01:00",0,0,0,0,1,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02870","천안농수산점","충청남도 천안시 서북구 천안대로 1347","","","36.8596644306375","127.150194531354","2017-04-21","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02879","평택합정제일점","경기도 평택시 조개터로 5","나동 1층 상가","","36.9878626245986","127.101022365334","2017-05-05","","06:00","01:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"02883","간석석정로점","인천광역시 남동구 석정로 497번길 78","","","37.4690669572616","126.692712645143","2017-04-26","","07:00","23:00",0,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02888","서구가좌점","인천광역시 서구  건지로250번길 23 (가좌동)","","","37.4969484293801","126.669884158833","2017-04-28","","06:00","01:00",1,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02889","대구신암점","대구광역시 동구 신암남로 109","","","35.8806826190407","128.627577506062","2017-04-27","","06:00","00:00",1,1,1,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02902","종암중앙점","서울특별시 성북구 월곡로 56-1(종암동)","101호","","37.597368918658","127.039387955885","2017-04-30","","06:00","00:00",0,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02928","대전탄방점","대전광역시 서구 문정로 84(탄방동)","","","36.3464427794613","127.388569244575","2017-04-30","","07:00","00:00",1,1,1,1,1,0,1,0,0,0,1,1,0,"2026-04-29","2026-04-29","2017/04"
"02933","신세계강남점","서울특별시 서초구 신반포로 176","신세계백화점B2층 임직원 식당","","37.5039351769908","127.002413006799","2017-05-01","","10:00","20:00",0,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"02934","광진군자점","서울특별시 광진구  광나루로 355","(군자동 고려산부인과)","","37.5483783057086","127.069340761342","2017-04-30","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/04"
"02963","계룡포스코점","충청남도 계룡시 두마면 사계로 101(계룡 더 샵 아파트)","","","36.2671650797373","127.272304315559","2017-05-22","","07:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"02986","중부대입구점","경기도 고양시 덕양구 동헌로 297(대자동)","라동1층(대자동)","","37.711662389048","126.887822157383","2017-05-26","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"02990","송파엠스테이트점","서울특별시 송파구 법원로 114","B동 B1층","","37.4860552797801","127.12100938212","2017-05-31","","06:00","22:00",0,1,0,0,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"03005","광주장지점","경기도 광주시  태봉로1번길 13 (장지동)","","","37.3927095787758","127.232896373131","2017-05-30","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"03012","서울조선호텔점","서울특별시 중구 소공로 106","지하1층","","37.5644841324893","126.980184460247","2017-05-31","","00:00","00:00",1,0,0,0,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"03019","원흥유스퀘어점","경기도 고양시 덕양구 삼송로 12(원흥동)","반도유스퀘어 124호","","37.6496166416452","126.875530670502","2017-05-31","","07:00","22:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/05"
"03022","신탄진타운점","대전광역시 대덕구 신탄진동로36번길 3","","","36.4478977123231","127.433470371836","2017-05-31","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2017/05"
"03037","서초래미안점","서울특별시 서초구 서초대로65길 13-10","","","37.4974284760361","127.019150618212","2017-06-10","","07:00","01:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03056","송도케이블카상부점","부산광역시 서구 암남공원로 181(암남동)","","","35.0613530427119","129.020402714679","2017-06-20","","09:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03057","동대문에비뉴점","서울특별시 중구 을지로44길 24-4(광희동1가)","에비뉴모텔 1층","","37.565162008038","127.006245943188","2017-06-14","","06:00","03:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03065","통영항남점","경상남도 통영시 동충2길 21","","","34.8405231237899","128.422710489516","2017-06-21","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03073","둔산중앙점","대전광역시 서구 대덕대로185번길 62(둔산동, 더하임)","","","36.3514111545619","127.374306798452","2017-06-26","","06:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03076","경주IC점","경상북도 경주시  서라벌대로 322-16","","","35.8168153633105","129.203116620483","2017-06-24","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03078","삼호동부점","경상남도 양산시  삼호동부로 116 (삼호동)","","","35.4125847324517","129.173596760486","2017-06-16","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03079","호원안말점","경기도 의정부시  평화로243번길 29 (호원동)","","","37.7129400848568","127.045633773172","2017-06-25","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03081","대구화원점","대구광역시 달성군 화원읍 성천로24길 1","","","35.8061463323188","128.49428088807","2017-06-26","","07:00","01:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03095","수원아너스빌점","경기도 수원시 장안구 송원로 20","송죽동, 수원아너스빌 위즈","","37.2970945810561","127.006568042927","2017-06-30","","00:00","00:00",1,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03097","분당현대점","경기도 성남시 분당구 중앙공원로 20(서현동, 시범단지현대아파트)","","","37.3782176661187","127.128163650891","2017-06-30","","06:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03102","관악조은점","서울특별시 관악구  신림로28길 25 (신림동)","","","37.472806113146","126.935258292861","2017-06-30","","00:00","00:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03111","노원청암아파트점","서울특별시 노원구  덕릉로94가길 20 (상계동 청암2단지아파트)","","","37.6625353355956","127.078136258579","2017-06-30","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03116","철산도덕파크점","경기도 광명시 도덕공원로 27","이마트24 철산도덕파크점","","37.4715832291923","126.865449589102","2017-06-30","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/06"
"03130","서산동문타운점","충청남도 서산시  학동11로 16 (동문동)","","","36.7855164600152","126.460912006616","2017-07-17","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03131","마곡에코점","서울특별시 강서구 마곡중앙로 161-11(마곡동)","","","37.5679745986878","126.826720979429","2017-07-12","","07:00","01:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03133","부천여고점","경기도 부천시 부일로 287-22","","","37.4886830707527","126.762082060022","2017-07-10","","07:00","00:00",0,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03138","진해석동센터점","경상남도 창원시 진해구 석동로30번길 26","아이스빈","","35.152250303323","128.703290336659","2017-07-14","","08:00","02:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03153","간석오거리점","인천광역시 남동구 경인로 644번길 8","","","37.4673437850864","126.708723337278","2017-07-18","","00:00","00:00",1,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03154","광주목동점","경기도 광주시 진토길 83","","","37.382065347498","127.205590333171","2017-07-19","","06:00","00:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03155","안양비산점","경기도 안양시 동안구 평촌대로 411번길 48","1층","","37.407788225965","126.947411206217","2017-07-19","","07:00","01:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03156","관악조원점","서울특별시 관악구  조원로 79 (신림동)","","","37.4844574386503","126.911159494235","2017-07-17","","07:00","01:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03176","강릉올림픽파크점","강원특별자치도 강릉시 수리골길22번길 4 (포남동)","","","37.7728778476955","128.900505146004","2017-07-21","","05:00","23:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03185","충주기업도시점","충청북도 충주시 주덕읍 화개3길 25","","","37.0068405333781","127.816918027684","2017-07-27","","05:00","23:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03187","태안만리포점","충청남도 태안군 소원면 서해로 1","","","36.7856059900004","126.142972400939","2017-07-27","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
"03195","용인보정로드점","경기도 용인시 기흥구 용구대로2469번길 64(보정동)","","","37.31232989113","127.105349703393","2017-07-29","","08:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2017/07"
